X Y Z
5.94241e+08 2.50764e+07 0
5.9612e+08 2.51957e+07 0
5.98002e+08 2.53154e+07 0
5.99887e+08 2.54355e+07 0
6.01775e+08 2.55559e+07 0
6.03666e+08 2.56767e+07 0
6.05559e+08 2.57979e+07 0
6.07456e+08 2.59195e+07 0
6.09356e+08 2.60415e+07 0
6.11258e+08 2.61639e+07 0
6.13164e+08 2.62866e+07 0
6.15073e+08 2.64097e+07 0
6.16984e+08 2.65332e+07 0
6.18899e+08 2.66571e+07 0
6.20816e+08 2.67814e+07 0
6.22736e+08 2.69061e+07 0
6.2466e+08 2.70311e+07 0
6.26586e+08 2.71566e+07 0
6.28516e+08 2.72824e+07 0
6.30448e+08 2.74086e+07 0
6.32383e+08 2.75352e+07 0
6.34321e+08 2.76623e+07 0
6.36263e+08 2.77896e+07 0
6.38207e+08 2.79174e+07 0
6.40154e+08 2.80456e+07 0
6.42104e+08 2.81742e+07 0
6.44057e+08 2.83031e+07 0
6.46013e+08 2.84325e+07 0
6.47972e+08 2.85622e+07 0
6.49934e+08 2.86924e+07 0
6.51899e+08 2.88229e+07 0
6.53867e+08 2.89539e+07 0
6.55838e+08 2.90852e+07 0
6.57811e+08 2.92169e+07 0
6.59788e+08 2.9349e+07 0
6.61768e+08 2.94816e+07 0
6.63751e+08 2.96145e+07 0
6.65736e+08 2.97478e+07 0
6.67725e+08 2.98816e+07 0
6.69717e+08 3.00157e+07 0
6.71711e+08 3.01502e+07 0
6.73709e+08 3.02852e+07 0
6.75709e+08 3.04205e+07 0
6.77713e+08 3.05562e+07 0
6.79719e+08 3.06924e+07 0
6.81728e+08 3.08289e+07 0
6.83741e+08 3.09659e+07 0
6.85756e+08 3.11032e+07 0
6.87774e+08 3.1241e+07 0
6.89796e+08 3.13792e+07 0
6.9182e+08 3.15178e+07 0
6.93847e+08 3.16568e+07 0
6.95877e+08 3.17962e+07 0
6.9791e+08 3.1936e+07 0
6.99946e+08 3.20762e+07 0
7.01986e+08 3.22168e+07 0
7.04028e+08 3.23579e+07 0
7.06072e+08 3.24993e+07 0
7.0812e+08 3.26412e+07 0
7.10171e+08 3.27835e+07 0
7.12225e+08 3.29262e+07 0
7.14282e+08 3.30693e+07 0
7.16342e+08 3.32128e+07 0
7.18405e+08 3.33567e+07 0
7.2047e+08 3.35011e+07 0
7.22539e+08 3.36459e+07 0
7.24611e+08 3.37911e+07 0
7.26685e+08 3.39367e+07 0
7.28763e+08 3.40827e+07 0
7.30843e+08 3.42292e+07 0
7.32927e+08 3.4376e+07 0
7.35013e+08 3.45233e+07 0
7.37103e+08 3.4671e+07 0
7.39195e+08 3.48192e+07 0
7.41291e+08 3.49677e+07 0
7.43389e+08 3.51167e+07 0
7.4549e+08 3.52661e+07 0
7.47595e+08 3.54159e+07 0
7.49702e+08 3.55662e+07 0
7.51812e+08 3.57168e+07 0
7.53925e+08 3.5868e+07 0
7.56041e+08 3.60195e+07 0
7.58161e+08 3.61714e+07 0
7.60283e+08 3.63238e+07 0
7.62408e+08 3.64766e+07 0
7.64536e+08 3.66299e+07 0
7.66667e+08 3.67836e+07 0
7.68801e+08 3.69377e+07 0
7.70937e+08 3.70922e+07 0
7.73077e+08 3.72472e+07 0
7.7522e+08 3.74026e+07 0
7.77366e+08 3.75584e+07 0
7.79515e+08 3.77147e+07 0
7.81666e+08 3.78714e+07 0
7.83821e+08 3.80285e+07 0
7.85979e+08 3.81861e+07 0
7.88139e+08 3.83441e+07 0
7.90303e+08 3.85025e+07 0
7.92469e+08 3.86614e+07 0
7.94639e+08 3.88207e+07 0
7.96811e+08 3.89805e+07 0
7.98987e+08 3.91407e+07 0
8.01165e+08 3.93013e+07 0
8.03347e+08 3.94624e+07 0
8.05531e+08 3.96239e+07 0
8.07718e+08 3.97858e+07 0
8.09908e+08 3.99482e+07 0
8.12102e+08 4.01111e+07 0
8.14298e+08 4.02744e+07 0
8.16497e+08 4.04381e+07 0
8.18699e+08 4.06023e+07 0
8.20904e+08 4.07669e+07 0
8.23112e+08 4.0932e+07 0
8.25323e+08 4.10975e+07 0
8.27537e+08 4.12634e+07 0
8.29754e+08 4.14298e+07 0
8.31974e+08 4.15967e+07 0
8.34197e+08 4.1764e+07 0
8.36423e+08 4.19317e+07 0
8.38652e+08 4.20999e+07 0
8.40883e+08 4.22686e+07 0
8.43118e+08 4.24377e+07 0
8.45356e+08 4.26073e+07 0
8.47597e+08 4.27773e+07 0
8.4984e+08 4.29477e+07 0
8.52087e+08 4.31186e+07 0
8.54336e+08 4.329e+07 0
8.56589e+08 4.34618e+07 0
8.58844e+08 4.36341e+07 0
8.61103e+08 4.38069e+07 0
8.63364e+08 4.398e+07 0
8.65629e+08 4.41537e+07 0
8.67896e+08 4.43278e+07 0
8.70166e+08 4.45024e+07 0
8.72439e+08 4.46774e+07 0
8.74716e+08 4.48529e+07 0
