X Y Z
-1.49078e+11 -1.57478e+10 0
-1.49075e+11 -1.57776e+10 0
-1.49071e+11 -1.58074e+10 0
-1.49068e+11 -1.58372e+10 0
-1.49064e+11 -1.5867e+10 0
-1.49061e+11 -1.58969e+10 0
-1.49057e+11 -1.59267e+10 0
-1.49053e+11 -1.59565e+10 0
-1.4905e+11 -1.59863e+10 0
-1.49046e+11 -1.60161e+10 0
-1.49043e+11 -1.60459e+10 0
-1.49039e+11 -1.60757e+10 0
-1.49036e+11 -1.61055e+10 0
-1.49032e+11 -1.61353e+10 0
-1.49028e+11 -1.61651e+10 0
-1.49025e+11 -1.61949e+10 0
-1.49021e+11 -1.62248e+10 0
-1.49018e+11 -1.62546e+10 0
-1.49014e+11 -1.62844e+10 0
-1.4901e+11 -1.63142e+10 0
-1.49007e+11 -1.6344e+10 0
-1.49003e+11 -1.63738e+10 0
-1.49e+11 -1.64036e+10 0
-1.48996e+11 -1.64334e+10 0
-1.48992e+11 -1.64632e+10 0
-1.48989e+11 -1.6493e+10 0
-1.48985e+11 -1.65228e+10 0
-1.48981e+11 -1.65526e+10 0
-1.48978e+11 -1.65824e+10 0
-1.48974e+11 -1.66122e+10 0
-1.4897e+11 -1.6642e+10 0
-1.48966e+11 -1.66717e+10 0
-1.48963e+11 -1.67015e+10 0
-1.48959e+11 -1.67313e+10 0
-1.48955e+11 -1.67611e+10 0
-1.48952e+11 -1.67909e+10 0
-1.48948e+11 -1.68207e+10 0
-1.48944e+11 -1.68505e+10 0
-1.4894e+11 -1.68803e+10 0
-1.48937e+11 -1.69101e+10 0
-1.48933e+11 -1.69399e+10 0
-1.48929e+11 -1.69696e+10 0
-1.48925e+11 -1.69994e+10 0
-1.48922e+11 -1.70292e+10 0
-1.48918e+11 -1.7059e+10 0
-1.48914e+11 -1.70888e+10 0
-1.4891e+11 -1.71186e+10 0
-1.48906e+11 -1.71484e+10 0
-1.48903e+11 -1.71781e+10 0
-1.48899e+11 -1.72079e+10 0
-1.48895e+11 -1.72377e+10 0
-1.48891e+11 -1.72675e+10 0
-1.48887e+11 -1.72973e+10 0
-1.48883e+11 -1.7327e+10 0
-1.4888e+11 -1.73568e+10 0
-1.48876e+11 -1.73866e+10 0
-1.48872e+11 -1.74164e+10 0
-1.48868e+11 -1.74461e+10 0
-1.48864e+11 -1.74759e+10 0
-1.4886e+11 -1.75057e+10 0
-1.48856e+11 -1.75355e+10 0
-1.48852e+11 -1.75652e+10 0
-1.48848e+11 -1.7595e+10 0
-1.48845e+11 -1.76248e+10 0
-1.48841e+11 -1.76545e+10 0
-1.48837e+11 -1.76843e+10 0
-1.48833e+11 -1.77141e+10 0
-1.48829e+11 -1.77438e+10 0
-1.48825e+11 -1.77736e+10 0
-1.48821e+11 -1.78034e+10 0
-1.48817e+11 -1.78331e+10 0
-1.48813e+11 -1.78629e+10 0
-1.48809e+11 -1.78927e+10 0
-1.48805e+11 -1.79224e+10 0
-1.48801e+11 -1.79522e+10 0
-1.48797e+11 -1.7982e+10 0
-1.48793e+11 -1.80117e+10 0
-1.48789e+11 -1.80415e+10 0
-1.48785e+11 -1.80712e+10 0
-1.48781e+11 -1.8101e+10 0
-1.48777e+11 -1.81307e+10 0
-1.48773e+11 -1.81605e+10 0
-1.48769e+11 -1.81903e+10 0
-1.48765e+11 -1.822e+10 0
-1.48761e+11 -1.82498e+10 0
-1.48757e+11 -1.82795e+10 0
-1.48753e+11 -1.83093e+10 0
-1.48749e+11 -1.8339e+10 0
-1.48745e+11 -1.83688e+10 0
-1.4874e+11 -1.83985e+10 0
-1.48736e+11 -1.84283e+10 0
-1.48732e+11 -1.8458e+10 0
-1.48728e+11 -1.84878e+10 0
-1.48724e+11 -1.85175e+10 0
-1.4872e+11 -1.85473e+10 0
-1.48716e+11 -1.8577e+10 0
-1.48712e+11 -1.86067e+10 0
-1.48708e+11 -1.86365e+10 0
-1.48703e+11 -1.86662e+10 0
-1.48699e+11 -1.8696e+10 0
-1.48695e+11 -1.87257e+10 0
-1.48691e+11 -1.87555e+10 0
-1.48687e+11 -1.87852e+10 0
-1.48683e+11 -1.88149e+10 0
-1.48678e+11 -1.88447e+10 0
-1.48674e+11 -1.88744e+10 0
-1.4867e+11 -1.89041e+10 0
-1.48666e+11 -1.89339e+10 0
-1.48662e+11 -1.89636e+10 0
-1.48657e+11 -1.89933e+10 0
-1.48653e+11 -1.90231e+10 0
-1.48649e+11 -1.90528e+10 0
-1.48645e+11 -1.90825e+10 0
-1.4864e+11 -1.91123e+10 0
-1.48636e+11 -1.9142e+10 0
-1.48632e+11 -1.91717e+10 0
-1.48628e+11 -1.92014e+10 0
-1.48623e+11 -1.92312e+10 0
-1.48619e+11 -1.92609e+10 0
-1.48615e+11 -1.92906e+10 0
-1.48611e+11 -1.93203e+10 0
-1.48606e+11 -1.93501e+10 0
-1.48602e+11 -1.93798e+10 0
-1.48598e+11 -1.94095e+10 0
-1.48593e+11 -1.94392e+10 0
-1.48589e+11 -1.9469e+10 0
-1.48585e+11 -1.94987e+10 0
-1.4858e+11 -1.95284e+10 0
-1.48576e+11 -1.95581e+10 0
-1.48572e+11 -1.95878e+10 0
-1.48567e+11 -1.96175e+10 0
-1.48563e+11 -1.96473e+10 0
-1.48559e+11 -1.9677e+10 0
-1.48554e+11 -1.97067e+10 0
-1.4855e+11 -1.97364e+10 0
-1.48545e+11 -1.97661e+10 0
-1.48541e+11 -1.97958e+10 0
-1.48537e+11 -1.98255e+10 0
-1.48532e+11 -1.98552e+10 0
-1.48528e+11 -1.98849e+10 0
-1.48523e+11 -1.99146e+10 0
-1.48519e+11 -1.99443e+10 0
-1.48515e+11 -1.99741e+10 0
-1.4851e+11 -2.00038e+10 0
-1.48506e+11 -2.00335e+10 0
-1.48501e+11 -2.00632e+10 0
-1.48497e+11 -2.00929e+10 0
-1.48492e+11 -2.01226e+10 0
-1.48488e+11 -2.01523e+10 0
-1.48483e+11 -2.0182e+10 0
-1.48479e+11 -2.02117e+10 0
-1.48474e+11 -2.02414e+10 0
-1.4847e+11 -2.0271e+10 0
-1.48465e+11 -2.03007e+10 0
-1.48461e+11 -2.03304e+10 0
-1.48456e+11 -2.03601e+10 0
-1.48452e+11 -2.03898e+10 0
-1.48447e+11 -2.04195e+10 0
-1.48443e+11 -2.04492e+10 0
-1.48438e+11 -2.04789e+10 0
-1.48434e+11 -2.05086e+10 0
-1.48429e+11 -2.05383e+10 0
-1.48425e+11 -2.0568e+10 0
-1.4842e+11 -2.05976e+10 0
-1.48415e+11 -2.06273e+10 0
-1.48411e+11 -2.0657e+10 0
-1.48406e+11 -2.06867e+10 0
-1.48402e+11 -2.07164e+10 0
-1.48397e+11 -2.07461e+10 0
-1.48392e+11 -2.07757e+10 0
-1.48388e+11 -2.08054e+10 0
-1.48383e+11 -2.08351e+10 0
-1.48379e+11 -2.08648e+10 0
-1.48374e+11 -2.08945e+10 0
